,name,start,end,strand,avg
2114,yoqV,2192369,2193182,1,0.3793103448275862
2115,yoqU,2193247,2193661,-1,0.387409200968523
2116,yoqT,2193826,2193976,1,0.3221476510067114
2117,yoqS,2194052,2194400,-1,0.3400576368876081
2118,yoqR,2194401,2194758,-1,0.3258426966292135
2119,yoqP,2194717,2195059,-1,0.36070381231671556
2120,yoqO,2195172,2195547,1,0.33689839572192515
2121,yoqN,2195563,2195782,-1,0.3853211009174312
2122,yoqM,2195985,2196264,1,0.3237410071942446
2123,yoqL,2196388,2197081,-1,0.33236994219653176
2124,yoqK,2197120,2197324,-1,0.3251231527093596
2125,yoqJ,2197343,2197859,-1,0.34563106796116505
2126,yoqI,2198069,2198264,-1,0.30412371134020616
2127,yoqH,2198312,2198765,-1,0.38716814159292035
2128,yoqG,2198847,2199105,-1,0.29571984435797666
2129,yoqF,2199149,2199353,-1,0.3497536945812808
2130,yoqE,2199361,2199526,-1,0.3231707317073171
2131,yoqD,2199579,2200335,-1,0.3576158940397351
2132,yoqC,2200375,2200783,-1,0.3464373464373464
2133,yoqB,2200789,2201128,-1,0.35798816568047337
2134,yoqA,2201124,2201475,-1,0.38
2135,yopZ,2201487,2201691,-1,0.39901477832512317
2136,yopY,2201704,2201983,-1,0.30935251798561153
2137,yopX,2201979,2202384,-1,0.4084158415841584
2138,yopW,2202380,2202716,-1,0.32238805970149254
2139,yopV,2202804,2202999,-1,0.3247422680412371
2140,yopU,2203110,2203308,-1,0.30456852791878175
2141,yopT,2203377,2203596,-1,0.3073394495412844
2142,yopS,2203778,2204003,1,0.35267857142857145
2143,yopR,2204191,2205169,-1,0.3091095189355169
2144,yopQ,2205192,2206575,-1,0.32416787264833574
2145,yopP,2206681,2207758,-1,0.34014869888475835
2146,yopO,2207747,2207960,-1,0.3632075471698113
2147,yopN,2208007,2208325,-1,0.2870662460567823
2148,yopM,2208327,2208528,-1,0.275
2149,aimP,2208854,2208980,-1,0.408
2150,aimR,2208993,2210154,-1,0.3112068965517241
2151,yopJ,2210330,2210747,-1,0.3629807692307692
2152,yopI,2210748,2211282,-1,0.30206378986866794
2153,sieB,2211308,2211845,-1,0.3302238805970149
2154,yopG,2211883,2212015,-1,0.3969465648854962
2155,yopF,2212025,2212241,-1,0.34418604651162793
2156,yopE,2212244,2212496,-1,0.32270916334661354
2157,yoyH,2212566,2212746,1,0.36312849162011174
2158,yoyI,2212847,2213078,1,0.32608695652173914
2159,yopD,2213082,2213478,-1,0.35443037974683544
2160,yopC,2213535,2214864,-1,0.31551204819277107
2161,yopB,2214971,2215199,-1,0.3656387665198238
2162,yopA,2215459,2216776,-1,0.3252279635258359
2163,yonX,2217132,2217639,-1,0.35375494071146246
2164,yonV,2217966,2219199,-1,0.31412337662337664
2165,yonU,2219280,2219469,-1,0.3404255319148936
2166,yoyJ,2219513,2219765,-1,0.3426294820717131
2167,spbT,2219783,2219960,-1,0.4147727272727273
2168,yonS,2220334,2220946,-1,0.3617021276595745
2169,yonR,2221060,2221387,-1,0.35276073619631904
2170,yonP,2222339,2222534,1,0.28350515463917525
2171,yonO,2222573,2225093,1,0.3421992854307265
2172,hupN,2225336,2225615,1,0.4028776978417266
2173,,2226175,2226346,1,0.4176470588235294
2174,yonK,2227296,2227488,1,0.2931937172774869
2175,yonJ,2227504,2228722,1,0.36811832374691866
2176,yonI,2228755,2229166,-1,0.3121951219512195
2177,yonH,2229384,2229885,1,0.328
2178,yonG,2229987,2230908,1,0.36086956521739133
2179,yonF,2230894,2232664,1,0.3640474844544941
2180,yonE,2232681,2234202,1,0.3592105263157895
2181,yonD,2234232,2235669,1,0.3474930362116992
2182,yonC,2235693,2236230,1,0.3712686567164179
2183,yonB,2236268,2237285,1,0.37893700787401574
2184,yonA,2237320,2237791,1,0.35319148936170214
2185,yomZ,2237805,2238201,1,0.3620253164556962
2186,yomY,2238197,2238452,1,0.3464566929133858
2187,yomX,2238435,2239086,1,0.3569230769230769
2188,yomW,2239082,2239589,1,0.35177865612648224
2189,yomV,2239585,2240296,1,0.3464788732394366
2190,yomU,2240338,2241136,1,0.383939774153074
2191,youA,2241153,2241765,1,0.37479541734860883
2192,yomT,2241764,2241992,1,0.3920704845814978
2193,yomS,2242055,2242412,1,0.38202247191011235
2194,yomR,2242413,2243631,1,0.37140509449465897
2195,yomQ,2243641,2243992,1,0.35428571428571426
2196,yomP,2243988,2244180,1,0.3403141361256545
2197,yomO,2244229,2244730,1,0.32
2198,yomN,2244713,2245133,1,0.3794749403341289
2199,yomM,2245146,2246148,1,0.37662337662337664
2200,yozP,2246150,2246480,-1,0.3586626139817629
2201,yomL,2246655,2247342,-1,0.3629737609329446
2202,youB,2247366,2247543,-1,0.2784090909090909
2203,yomK,2247888,2248335,1,0.30269058295964124
2204,yomJ,2248416,2249100,1,0.34699853587115664
2205,cwlP,2249153,2256011,1,0.37377862038792475
2206,yomH,2256061,2256820,1,0.3153034300791557
2207,yomG,2256831,2259459,1,0.36619718309859156
2208,yomF,2259474,2260296,1,0.364190012180268
2209,yomE,2260332,2262267,1,0.3702171664943123
2210,yomD,2262436,2263261,1,0.3446601941747573
2211,,2263250,2263469,1,0.3211009174311927
2212,blyA,2263488,2264592,1,0.37624660018132366
2213,bhlA,2264679,2264892,1,0.3113207547169811
2214,bhlB,2264902,2265169,1,0.31203007518796994
2215,bdbB,2265224,2265671,-1,0.27802690582959644
2216,sunS,2265667,2266936,-1,0.2807570977917981
2217,bdbA,2266935,2267349,-1,0.26634382566585957
2218,sunT,2267345,2269463,-1,0.2886159659896079
2219,sunA,2269520,2269691,-1,0.4235294117647059
2220,sunI,2269987,2270305,-1,0.2618296529968454
2221,uvrX,2270406,2271657,-1,0.3944
2222,yolD,2271649,2271982,-1,0.33433734939759036
2223,yolC,2272155,2272491,1,0.3253731343283582
2224,yolB,2272533,2272890,-1,0.31741573033707865
2225,yolA,2272895,2273363,-1,0.37687366167023556
2226,bsrG,2273593,2273710,1,0.28448275862068967
2227,yokL,2273988,2274522,-1,0.34146341463414637
2228,yokK,2274557,2275136,-1,0.34429065743944637
2229,yokJ,2275199,2275697,-1,0.37424547283702214
2230,yokI,2275705,2277421,-1,0.3889212827988338
2231,yokH,2277520,2278078,-1,0.348294434470377
2232,yokG,2278601,2279675,-1,0.33457595526561046
2233,nukF,2279976,2280867,1,0.3898876404494382
2234,yokE,2280880,2281363,1,0.3236514522821577
2235,aacD,2281666,2282485,1,0.3594132029339853
2236,,2282504,2282639,-1,0.34328358208955223
2237,,2282800,2282956,-1,0.3161290322580645
2238,yokC,2283135,2283651,-1,0.32815533980582523
2239,yokB,2283857,2284568,-1,0.3436619718309859
2240,sprA,2284770,2286408,1,0.3414783139890043
2241,msrB,2287096,2287528,-1,0.4176334106728538
2242,msrA,2287528,2288062,-1,0.4540337711069418
2243,ypoP,2288193,2288619,1,0.4023529411764706
2244,dinF,2288668,2290006,-1,0.4472700074794316
2245,ypmT,2290077,2290272,-1,0.38144329896907214
2246,ypmS,2290284,2290848,-1,0.38188277087033745
2247,ypmR,2290857,2291625,-1,0.39374185136897
2248,scuA,2291702,2292284,-1,0.41480206540447506
2249,ypmP,2292431,2292683,-1,0.3944223107569721
2250,ilvA,2292768,2294037,-1,0.44085173501577285
2251,silP,2294285,2295281,1,0.4271356783919598
2252,yplQ,2295301,2295943,1,0.4414976599063963
2253,ypkP,2295981,2296602,-1,0.4290322580645161
2254,dfrA,2296602,2297109,-1,0.424901185770751
2255,thyB,2297105,2297900,-1,0.4420654911838791
2256,ypjQ,2297983,2298517,-1,0.4202626641651032
2257,ypjP,2298534,2299146,-1,0.4582651391162029
2258,rsmJ,2299405,2300179,-1,0.45666235446313064
2259,brxA,2300220,2300655,-1,0.4769585253456221
2260,ilvD,2300761,2302438,-1,0.49105011933174225
2261,ypgR,2302726,2303860,-1,0.45454545454545453
2262,hdhQ,2303919,2304537,-1,0.4538087520259319
2263,bsaA,2304552,2305035,-1,0.4170124481327801
2264,metAA,2305377,2306283,1,0.4088397790055249
2265,ugtP,2306513,2307662,1,0.40156794425087106
2266,,2307742,2307889,1,0.3767123287671233
2267,cspD,2307904,2308105,1,0.375
2268,degR,2308156,2308339,-1,0.32967032967032966
2269,ypzA,2308494,2308764,1,0.4795539033457249
2270,ypeQ,2308791,2308974,-1,0.33516483516483514
2271,ypeP,2308966,2309647,-1,0.45294117647058824
2272,queP,2309729,2310419,1,0.42380261248185774
2273,ypdQ,2310418,2310817,1,0.4271356783919598
2274,sspL,2310858,2310987,1,0.453125
2275,exnP,2310994,2311885,-1,0.45280898876404496
2276,ypzF,2311985,2312132,-1,0.4452054794520548
2277,ypbS,2312206,2312464,-1,0.3968871595330739
2278,dynA,2312528,2316110,-1,0.4322814856185423
2279,fbpC,2316285,2316375,-1,0.30337078651685395
2280,bpsB,2316445,2316952,-1,0.4268774703557312
2281,bpsA,2316955,2318053,-1,0.45396536007292615
2282,pbuX,2318126,2319443,-1,0.44832826747720367
2283,xpt,2319439,2320024,-1,0.4469178082191781
2284,ypwA,2320354,2321860,-1,0.4212624584717608
2285,kdgT,2321971,2322964,-1,0.4848790322580645
2286,kdgA,2323008,2323599,-1,0.488135593220339
2287,kdgK,2323600,2324575,-1,0.4815195071868583
2288,kdgR,2324612,2325632,-1,0.43473994111874387
2289,kduI,2325853,2326681,1,0.4449818621523579
2290,kduD,2326682,2327447,1,0.4803664921465969
2291,ypvA,2327487,2329413,-1,0.42597402597402595
2292,yptA,2329514,2329706,-1,0.42408376963350786
2293,ypzG,2329869,2330022,1,0.4144736842105263
2294,rlmKB,2330074,2331232,-1,0.4511668107173725
2295,gpsB,2331778,2332075,-1,0.34797297297297297
2296,ypsA,2332152,2332782,-1,0.43879173290937995
2297,cotD,2332783,2333011,-1,0.4713656387665198
2298,,2333094,2333223,-1,0.296875
2299,yprB,2333323,2334565,-1,0.44641418211120065
2300,yprA,2334580,2336830,-1,0.4384170742552245
2301,ypqE,2336932,2337439,-1,0.4426877470355731
2302,ypqA,2337576,2337996,1,0.4105011933174224
2303,yppG,2338016,2338394,-1,0.4217506631299735
2304,yppF,2338581,2338770,1,0.3723404255319149
2305,yppE,2338808,2339180,-1,0.40431266846361186
2306,yppD,2339225,2339471,-1,0.42448979591836733
2307,sspM,2339669,2339774,1,0.4230769230769231
2308,yppC,2339798,2340761,-1,0.41372141372141374
2309,recU,2340801,2341422,1,0.38387096774193546
2310,ponA,2341443,2344188,1,0.43112244897959184
2311,ypoC,2344263,2344758,-1,0.4311740890688259
2312,nth,2344754,2345414,-1,0.4537177541729894
2313,dnaD,2345432,2346131,-1,0.3968481375358166
2314,asnS,2346223,2347516,-1,0.4419504643962848
2315,aspB,2347659,2348841,-1,0.441151566469094
2316,tseB,2348863,2349349,-1,0.38556701030927837
2317,ypmA,2349357,2349528,-1,0.3588235294117647
2318,dinG,2349670,2352466,-1,0.4447227191413238
2319,panD,2352591,2352975,-1,0.42297650130548303
2320,panC,2352976,2353837,-1,0.4372093023255814
2321,panB,2353838,2354672,-1,0.46218487394957986
2322,birA,2354917,2355895,-1,0.4483111566018424
2323,cca,2355879,2357073,-1,0.46018440905280805
2324,bshA,2357077,2358211,-1,0.42806707855251547
2325,bshBA,2358207,2358918,-1,0.447887323943662
2326,mgsA,2358910,2359324,-1,0.4648910411622276
2327,dapB,2359339,2360143,-1,0.4383561643835616
2328,ypjD,2360154,2360490,-1,0.41194029850746267
2329,ypjC,2360629,2361502,1,0.42775229357798167
2330,ypjB,2361543,2362338,-1,0.42065491183879095
2331,ypjA,2362406,2362964,-1,0.4362657091561939
2332,qcrC,2363110,2363878,-1,0.47979139504563234
2333,qcrB,2363912,2364587,-1,0.46439169139465875
2334,qcrA,2364588,2365092,-1,0.4572564612326044
2335,ypiF,2365234,2365681,-1,0.3901345291479821
2336,ypiB,2365735,2366275,-1,0.39517625231910947
2337,ypiA,2366346,2367618,-1,0.41856805664830843
2338,aroA,2367953,2369240,-1,0.46578538102643857
2339,tyrA,2369250,2370366,-1,0.4439461883408072
2340,hisC,2370414,2371497,-1,0.4519408502772643
2341,trpA,2371507,2372311,-1,0.44831880448318806
2342,trpB,2372303,2373506,-1,0.45341098169717137
2343,trpF,2373486,2374134,-1,0.4420401854714065
2344,trpD,2374880,2375897,-1,0.47539370078740156
2345,trpE,2375868,2377416,-1,0.4298642533936652
2346,aroH,2377631,2378015,-1,0.40992167101827676
2347,aroB,2378011,2379100,-1,0.4485294117647059
2348,aroF,2379099,2380272,-1,0.48464163822525597
2349,cheR,2380346,2381117,-1,0.3935064935064935
2350,ndk,2381353,2381803,-1,0.4298440979955457
2351,hepT,2381918,2382965,-1,0.4196940726577438
2352,menG,2382906,2383608,-1,0.4550641940085592
2353,hepS,2383614,2384370,-1,0.39072847682119205
2354,mtrB,2384533,2384761,-1,0.42731277533039647
2355,folEA,2384782,2385355,-1,0.458041958041958
2356,hbs,2385542,2385821,-1,0.41007194244604317
2357,spoIVA,2386194,2387673,-1,0.4688768606224628
2358,yphF,2387853,2388588,-1,0.4196185286103542
2359,yphE,2388609,2388813,-1,0.4039408866995074
2360,gpsA,2389150,2390188,-1,0.446480231436837
2361,der,2390205,2391516,-1,0.43740458015267175
2362,ypzH,2391669,2391864,-1,0.4072164948453608
2363,yphB,2391860,2392754,-1,0.4322508398656215
2364,yphA,2392750,2393350,-1,0.4006677796327212
2365,ypzI,2393427,2393559,1,0.42748091603053434
2366,fni,2393601,2394651,-1,0.48427073403241183
2367,rpfA,2394663,2395812,-1,0.42073170731707316
2368,cmk,2396044,2396719,-1,0.456973293768546
2369,ypfB,2396797,2396974,-1,0.3352272727272727
2370,dgrA,2397018,2397672,-1,0.41347626339969373
2371,sleC,2397764,2399117,-1,0.3979289940828402
2372,sleB,2399151,2400069,-1,0.4525627044711014
2373,prsW,2400207,2400864,-1,0.4070121951219512
2374,ypdA,2400983,2401958,-1,0.41683778234086244
2375,gudB,2402066,2403350,-1,0.4450506625097428
2376,mecB,2403505,2404090,-1,0.4229452054794521
2377,ypbG,2404248,2405028,-1,0.45314505776636715
2378,ypbF,2405113,2405557,-1,0.3927765237020316
2379,ypbE,2405619,2406342,-1,0.4168975069252078
2380,ypbD,2406292,2406862,-1,0.4147627416520211
2381,recS,2406921,2408412,-1,0.4577181208053691
2382,gmmB,2408404,2409463,-1,0.45085066162570886
2383,fer,2409728,2409977,1,0.45161290322580644
2384,fmnP,2410016,2410589,-1,0.40559440559440557
2385,serA,2411085,2412663,1,0.4280279010779962
2386,aroC,2412705,2413473,-1,0.4276401564537158
2387,rsiX,2413584,2414691,-1,0.40867992766726946
2388,sigX,2414626,2415211,-1,0.4023972602739726
2389,resE,2415414,2417184,-1,0.4313171283210854
2390,resD,2417180,2417903,-1,0.4376731301939058
2391,resC,2417983,2419159,-1,0.4646808510638298
2392,resB,2419178,2420807,-1,0.44226044226044225
2393,resA,2420803,2421343,-1,0.4267161410018553
2394,rluB,2421437,2422172,-1,0.4713896457765668
2395,spmB,2422263,2422800,-1,0.4552238805970149
2396,spmA,2422804,2423395,-1,0.4542372881355932
2397,dacB,2423382,2424531,-1,0.41289198606271776
2398,ypuI,2424653,2425193,-1,0.45640074211502785
2399,spcB,2425247,2425841,-1,0.448566610455312
2400,scpA,2425830,2426586,-1,0.40397350993377484
2401,ypuF,2426866,2427391,1,0.43702290076335876
2402,ypzK,2427404,2427779,-1,0.4037433155080214
2403,ribH,2427891,2428356,-1,0.4267241379310345
2404,ribBA,2428388,2429585,-1,0.46153846153846156
2405,ribE,2429599,2430247,-1,0.401854714064915
2406,ribD,2430257,2431343,-1,0.4783410138248848
2407,ypuD,2431736,2432081,-1,0.37209302325581395
2408,sipS,2432315,2432870,-1,0.42057761732851984
2409,ypzC,2433136,2433373,1,0.3771186440677966
2410,ypzJ,2433315,2433522,-1,0.3932038834951456
2411,ypuB,2434142,2434346,-1,0.4827586206896552
2412,ypzD,2435011,2435224,1,0.33962264150943394
2413,ppiB,2435359,2435791,-1,0.46403712296983757
2414,ypuA,2436044,2436917,1,0.42660550458715596
2415,lysA,2436946,2438266,-1,0.4579226686884003
2416,spoVAF,2438371,2439853,-1,0.44767049291019584
2417,spoVAEA,2439803,2440415,-1,0.48936170212765956
2418,spoVAEB,2440422,2440773,-1,0.47714285714285715
2419,spoVAD,2440774,2441791,-1,0.47539370078740156
2420,spoVAC,2441803,2442256,-1,0.41150442477876104
2421,spoVAB,2442268,2442694,-1,0.46588235294117647
2422,spoVAA,2442683,2443304,-1,0.4241935483870968
2423,sigF,2443428,2444196,-1,0.4485006518904824
2424,spoIIAB,2444207,2444648,-1,0.42272727272727273
2425,spoIIAA,2444644,2444998,-1,0.44192634560906513
2426,dacF,2445093,2446263,-1,0.41231822070145424
2427,pupG,2446417,2447233,-1,0.4662576687116564
2428,deoB,2447245,2448430,-1,0.4653716216216216
2429,ripX,2448590,2449481,-1,0.45393258426966293
2430,yqzK,2449488,2449716,-1,0.40969162995594716
2431,fur,2449840,2450290,-1,0.4209354120267261
2432,spoIIM,2450402,2451047,-1,0.40683229813664595
2433,yqkK,2451147,2451363,-1,0.4232558139534884
2434,mleA,2451462,2452782,-1,0.4981046247156937
2435,mleN,2452799,2454206,-1,0.41038406827880514
2436,ansB,2454346,2455774,-1,0.4590049053959355
2437,ansA,2455818,2456808,-1,0.4368048533872599
2438,ansR,2456989,2457340,1,0.46285714285714286
2439,yqxK,2457348,2458512,-1,0.46259673258813416
2440,nudF,2458508,2459066,-1,0.4380610412926391
2441,mciZ,2459140,2459263,1,0.4180327868852459
2442,yqkF,2459325,2460246,1,0.45217391304347826
2443,yqkE,2460277,2460502,-1,0.34375
2444,yqkD,2460663,2461581,1,0.4536532170119956
2445,yqkC,2461620,2461860,-1,0.42677824267782427
2446,yqkB,2461872,2462196,-1,0.49226006191950467
2447,yqkA,2462192,2463224,-1,0.4393792434529583
2448,yqjZ,2463216,2463561,-1,0.46511627906976744
2449,yqjY,2463570,2464041,-1,0.4085106382978723
2450,yqjX,2464226,2464565,-1,0.47041420118343197
2451,polYB,2464561,2465800,-1,0.5032310177705978
2452,yqzH,2465965,2466172,1,0.42718446601941745
2453,yqjV,2466720,2467953,1,0.461038961038961
2454,yqjU,2467799,2468162,1,0.45027624309392267
2455,yqjT,2468158,2468545,-1,0.46113989637305697
2456,coaA,2468548,2469508,-1,0.4337851929092805
2457,dsdA,2469579,2470926,-1,0.47771173848439824
2458,yqjQ,2471001,2471781,-1,0.4852374839537869
2459,yqjP,2471786,2472746,-1,0.4692387904066736
2460,proI,2473150,2473987,1,0.465311004784689
2461,yqjN,2474027,2475671,-1,0.4540474741326841
2462,yqjM,2475842,2476859,1,0.4625984251968504
2463,yqjL,2476968,2477730,1,0.4533508541392904
2464,rnz,2478005,2478929,-1,0.46045503791982667
2465,zwf,2479155,2480625,1,0.4254594962559564
2466,gndA,2480749,2482159,-1,0.44002838892831797
2467,polYA,2482268,2483513,-1,0.4622186495176849
2468,mifM,2483585,2483873,1,0.40418118466898956
2469,oxaAB,2483903,2484731,1,0.43530834340991537
2470,yqjF,2484910,2485639,1,0.46153846153846156
2471,yqjE,2485679,2486795,-1,0.46278026905829595
2472,yqjD,2486812,2488336,-1,0.4891661195009849
2473,yqjC,2488328,2488751,-1,0.43364928909952605
2474,yqjB,2488952,2489483,-1,0.439622641509434
2475,yqjA,2489534,2490503,-1,0.4132231404958678
2476,artR,2490573,2491296,-1,0.4487534626038781
2477,artQ,2491288,2491948,-1,0.4294385432473445
2478,artP,2492028,2492796,-1,0.41460234680573665
2479,brxB,2493063,2493501,-1,0.459954233409611
2480,bmrU,2493661,2494555,1,0.4501679731243001
2481,bmr,2494655,2495825,1,0.44568006843455943
2482,bmrR,2495897,2496734,1,0.4007177033492823
2483,bkdB,2496795,2498070,-1,0.46153846153846156
2484,bkdAB,2498092,2499076,-1,0.4852492370295015
2485,bkdAA,2499089,2500082,-1,0.4778225806451613
2486,lpdV,2500103,2501528,-1,0.48103932584269665
2487,buk,2501548,2502640,-1,0.45646196150320806
2488,bcd,2502658,2503753,-1,0.473491773308958
2489,ptb,2503764,2504664,-1,0.48164627363737483
2490,bkdR,2504788,2506867,-1,0.45187680461982677
2491,yqzF,2507019,2507256,1,0.4449152542372881
2492,mmgF,2507297,2508203,-1,0.4983425414364641
2493,mmgE,2508220,2509639,-1,0.47461212976022565
2494,mmgD,2509653,2510772,-1,0.4740608228980322
2495,mmgC,2510805,2511945,-1,0.4741000877963126
2496,mmgB,2511972,2512836,-1,0.4831981460023175
2497,mmgA,2512860,2514042,-1,0.5182049110922947
2498,glpQ,2514168,2514900,-1,0.4637482900136799
2499,yqiI,2514978,2515599,-1,0.482258064516129
2500,yqiH,2515613,2515907,-1,0.4402730375426621
2501,,2516214,2516367,1,0.4868421052631579
2502,yqiG,2516439,2517558,1,0.47674418604651164
2503,spo0A,2518022,2518826,-1,0.44956413449564137
2504,spoIVB,2519101,2520382,-1,0.4078125
2505,recN,2520556,2522287,-1,0.4578034682080925
2506,argR,2522323,2522773,-1,0.44543429844098
2507,yqxC,2522870,2523716,-1,0.47218934911242605
2508,dxs,2523712,2525614,-1,0.477643345607575
2509,ispA,2525788,2526679,-1,0.45955056179775283
2510,xseB,2526668,2526923,-1,0.4094488188976378
2511,xseA,2526919,2528266,-1,0.4427934621099554
2512,folD,2528403,2529255,-1,0.45593419506462984
2513,nusB,2529266,2529662,-1,0.4278481012658228
2514,yqhY,2529925,2530333,-1,0.44471744471744473
2515,accC,2530353,2531706,-1,0.45340236686390534
2516,accB,2531717,2532197,-1,0.44467640918580376
2517,spoIIIAH,2532352,2533009,-1,0.4222560975609756
2518,spoIIIAG,2533009,2533699,-1,0.409288824383164
2519,spoIIIAF,2533691,2534312,-1,0.4241935483870968
2520,spoIIIAE,2534325,2535525,-1,0.4628857381150959
2521,spoIIIAD,2535543,2535945,-1,0.38154613466334164
2522,spoIIIAC,2535951,2536158,-1,0.3883495145631068
2523,spoIIIAB,2536180,2536696,-1,0.4893203883495146
2524,spoIIIAA,2536689,2537613,-1,0.49945828819068255
2525,yqhV,2537688,2537970,-1,0.4092526690391459
2526,efp,2538114,2538672,-1,0.4326750448833034
2527,papA,2538696,2539758,-1,0.470311027332705
2528,yqhS,2539754,2540201,-1,0.47533632286995514
2529,yqhR,2540287,2540824,-1,0.4123134328358209
2530,yqhQ,2541050,2542007,1,0.4351464435146444
2531,yqhP,2542046,2542442,1,0.4481012658227848
2532,yqhO,2542438,2543314,-1,0.4674285714285714
2533,mntR,2543439,2543868,-1,0.352803738317757
2534,lipM,2543967,2544804,-1,0.44138755980861244
2535,yqhL,2544994,2545375,1,0.4473684210526316
2536,gcvPB,2545409,2546876,-1,0.4795361527967258
2537,gcvPA,2546868,2548215,-1,0.46433878157503716
2538,gcvT,2548244,2549333,-1,0.4476102941176471
2539,yqhH,2549774,2551448,1,0.41123729826658695
2540,yqhG,2551468,2552263,1,0.4017632241813602
2541,sinI,2552445,2552619,1,0.3930635838150289
2542,sinR,2552652,2552988,1,0.3940298507462687
2543,tasA,2553080,2553866,-1,0.37707006369426754
2544,sipW,2553929,2554502,-1,0.42482517482517484
2545,tapA,2554485,2555247,-1,0.392904073587385
2546,yqzG,2555518,2555845,1,0.40797546012269936
2547,spoIIT,2555886,2556066,-1,0.3854748603351955
2548,comGG,2556136,2556511,-1,0.393048128342246
2549,comGF,2556511,2556895,-1,0.40992167101827676
2550,comGE,2556920,2557268,-1,0.4207492795389049
2551,comGD,2557251,2557683,-1,0.41067285382830626
2552,comGC,2557672,2557969,-1,0.3885135135135135
2553,comGB,2557982,2558954,-1,0.41709577754891863
2554,comGA,2559006,2560077,-1,0.41962616822429905
2555,yqxL,2560488,2561442,-1,0.3934942287513116
2556,yqhB,2561584,2562913,1,0.40813253012048195
2557,rsbRD,2562965,2563802,-1,0.41866028708133973
2558,mgsR,2564025,2564406,-1,0.3736842105263158
2559,yqgY,2564637,2564883,1,0.3673469387755102
2560,yqgX,2564922,2565558,-1,0.45354330708661417
2561,yqgW,2565714,2565888,1,0.42196531791907516
2562,yqgV,2565919,2566234,-1,0.4267515923566879
2563,yqgU,2566236,2567298,-1,0.41470311027332707
2564,yqgT,2567359,2568490,-1,0.43097345132743364
2565,ltaSC,2568572,2570489,-1,0.40292275574112735
2566,glcK,2570605,2571571,-1,0.47357512953367875
2567,yqgQ,2571581,2571797,-1,0.37209302325581395
2568,glpG,2571906,2573430,-1,0.44977019041365723
2569,yqgO,2573519,2573693,-1,0.36416184971098264
2570,folN,2573759,2574323,-1,0.4404973357015986
2571,rpmGA,2574407,2574557,-1,0.35570469798657717
2572,yqgM,2574640,2575720,-1,0.4633920296570899
2573,yqgL,2575716,2576187,-1,0.42340425531914894
2574,yqzD,2576366,2576720,1,0.37677053824362605
2575,yqzC,2576716,2577181,1,0.40301724137931033
2576,pstBB,2577209,2577992,-1,0.41815856777493604
2577,pstBA,2578002,2578812,-1,0.41656365883807167
2578,pstA,2578832,2579717,-1,0.4468325791855204
2579,pstC,2579716,2580646,-1,0.4596340150699677
2580,pstS,2580714,2581617,-1,0.42350332594235035
2581,pbpA,2581770,2583921,-1,0.39906976744186046
2582,yqgE,2584034,2585327,-1,0.4241486068111455
2583,sodA,2585433,2586042,-1,0.45723684210526316
2584,yqgC,2586220,2586703,-1,0.42738589211618255
2585,yqgB,2586812,2587580,1,0.3728813559322034
2586,yqgA,2587995,2588424,-1,0.37149532710280375
2587,yqfZ,2588700,2589000,1,0.4214046822742475
2588,ispG,2589122,2590256,1,0.4642541924095322
2589,yqfX,2590281,2590671,-1,0.4473007712082262
2590,yqfW,2590803,2591385,1,0.3924268502581756
2591,zur,2591427,2591865,-1,0.39816933638443935
2592,yqfU,2592002,2592884,-1,0.40408626560726446
2593,yqfT,2592999,2593254,1,0.3700787401574803
2594,nfo,2593280,2594174,-1,0.42105263157894735
2595,cshB,2594183,2595500,-1,0.4270516717325228
2596,yqfQ,2595668,2596412,1,0.4791386271870794
2597,ispH,2596534,2597479,1,0.4290254237288136
2598,yqfO,2597501,2598623,-1,0.43889384478144516
2599,trmK,2598615,2599266,-1,0.46923076923076923
2600,cccA,2599522,2599885,-1,0.4171270718232044
2601,sigA,2600213,2601329,-1,0.42511210762331836
2602,dnaG,2601527,2603339,-1,0.4334621755935947
2603,antE,2602978,2603275,1,0.44932432432432434
2604,yqxD,2603372,2603867,-1,0.39068825910931176
2605,ppsR,2604120,2604933,-1,0.40763546798029554
2606,ccpN,2604958,2605597,-1,0.44357366771159873
2607,glyS,2605729,2607769,-1,0.44237371260421776
2608,glyQ,2607761,2608649,-1,0.4532130777903044
2609,recO,2608945,2609713,-1,0.39504563233376794
2610,yqzL,2609749,2609893,-1,0.3356643356643357
2611,era,2610040,2610946,-1,0.4320441988950276
2612,cdd,2610926,2611337,-1,0.45121951219512196
2613,unpK,2611455,2611827,-1,0.4501347708894879
2614,rnrY,2611807,2612281,-1,0.4355179704016913
2615,pgpH,2612281,2614417,-1,0.4173302107728337
2616,phoH,2614495,2615455,-1,0.4358706986444213
2617,yqfD,2615451,2616648,-1,0.4080267558528428
2618,yqfC,2616666,2616948,-1,0.4412811387900356
2619,yqfB,2617004,2617424,-1,0.45584725536992843
2620,floA,2617448,2618444,-1,0.4763819095477387
2621,nfeDA,2618465,2619779,-1,0.4645849200304646
2622,yqeY,2619909,2620356,-1,0.4103139013452915
2623,rpsU,2620370,2620544,-1,0.3930635838150289
2624,yqeW,2620716,2621640,1,0.4355362946912243
2625,mtaB,2621676,2623032,-1,0.4354243542435424
2626,rsmE,2623031,2623802,-1,0.4636363636363636
2627,prmA,2623824,2624760,-1,0.4310160427807487
2628,dnaJ,2624784,2625912,-1,0.4720496894409938
